101,33,2,4,QPC151,Remolque,Oeste,Oeste,Aprobado
101,33,2,4,BSN351,Remolque,CABA,Oeste,Espera
101,33,2,4,LZT098,Remolque,Sur,Este,Aprobado
101,33,2,4,RAY237,Remolque,Sur,Este,Espera
101,33,2,4,KWX045,Remolque,CABA,Sur,Espera
101,33,2,4,DXQ246,Reparacion,Sur,Sur,Espera
101,33,2,4,FIZ545,Reparacion,Norte,Norte,Espera
101,33,2,4,XSR985,Reparacion,Oeste,Oeste,Espera
101,33,2,4,WID955,Remolque,Norte,Norte,Espera
101,33,2,4,YOR033,Reparacion,Sur,Sur,Espera
101,33,2,4,DBH001,Reparacion,Este,Este,Espera
101,33,2,4,YEH405,Remolque,Este,Oeste,Aprobado
101,33,2,4,PEG600,Reparacion,Oeste,Oeste,Aprobado
101,33,2,4,JOE043,Remolque,Sur,Oeste,Aprobado
101,33,2,4,KSN373,Remolque,CABA,CABA,Aprobado
101,33,2,4,WQM721,Remolque,CABA,Este,Aprobado
101,33,2,4,CNI510,Reparacion,Este,Este,Aprobado
101,33,2,4,HFC504,Remolque,Oeste,CABA,Aprobado
101,33,2,4,JPK309,Remolque,Este,Sur,Aprobado
101,33,2,4,YOP629,Remolque,Este,Este,Aprobado
101,33,2,4,GBV590,Remolque,Sur,Este,Espera
101,33,2,4,CKL931,Reparacion,Este,Este,Espera
101,33,2,4,DOP114,Reparacion,Norte,Norte,Aprobado
101,33,2,4,XCO595,Remolque,Sur,Este,Aprobado
101,33,2,4,GVP309,Remolque,Este,Oeste,Aprobado
101,33,2,4,ZGV689,Remolque,CABA,Norte,Aprobado
101,33,2,4,PIY209,Remolque,Norte,Este,Espera
101,33,2,4,OKR101,Remolque,Sur,Este,Espera
101,33,2,4,PLX741,Reparacion,Norte,Norte,Aprobado
101,33,2,4,WJY821,Reparacion,Oeste,Oeste,Espera
101,33,2,4,XOV936,Reparacion,Sur,Sur,Aprobado
101,33,2,4,SKC726,Remolque,Este,Norte,Aprobado
101,33,2,4,XWR669,Remolque,Oeste,Oeste,Aprobado
101,33,2,4,GPX621,Remolque,Oeste,Este,Espera
101,33,2,4,KNR358,Reparacion,Este,Este,Espera
101,33,2,4,RHP750,Reparacion,Sur,Sur,Espera
101,33,2,4,IDK276,Remolque,Oeste,Sur,Aprobado
101,33,2,4,YMG514,Reparacion,CABA,CABA,Aprobado
101,33,2,4,CBJ125,Remolque,Sur,Sur,Aprobado
101,33,2,4,OVH971,Reparacion,Oeste,Oeste,Espera
101,33,2,4,MEW769,Reparacion,Este,Este,Espera
101,33,2,4,TEF513,Remolque,Oeste,Oeste,Aprobado
101,33,2,4,ZEL384,Reparacion,Este,Este,Aprobado
101,33,2,4,IIC992,Reparacion,Norte,Norte,Espera
101,33,2,4,WKI854,Reparacion,Oeste,Oeste,Aprobado
101,33,2,4,BYQ156,Reparacion,CABA,CABA,Espera
101,33,2,4,MEW178,Reparacion,Sur,Sur,Espera
101,33,2,4,IWD362,Remolque,Este,CABA,Espera
101,33,2,4,YYR188,Reparacion,Norte,Norte,Aprobado
101,33,2,4,HJE229,Reparacion,Norte,Norte,Espera
101,33,2,4,VBA753,Reparacion,Este,Este,Espera
101,33,2,4,JZR895,Reparacion,CABA,CABA,Espera
101,33,2,4,PLK116,Reparacion,Oeste,Oeste,Espera
101,33,2,4,JSW440,Reparacion,Oeste,Oeste,Aprobado
101,33,2,4,PRR767,Reparacion,CABA,CABA,Espera
101,33,2,4,MJK256,Reparacion,Sur,Sur,Espera
101,33,2,4,EWJ812,Remolque,Oeste,Sur,Aprobado
101,33,2,4,GUK380,Reparacion,Oeste,Oeste,Espera
101,33,2,4,YQN776,Remolque,Este,Oeste,Aprobado
101,33,2,4,WFB692,Reparacion,Oeste,Oeste,Aprobado
101,33,2,4,XSS251,Remolque,Sur,Oeste,Aprobado
101,33,2,4,OUJ028,Reparacion,Sur,Sur,Aprobado
101,33,2,4,FPF515,Reparacion,Este,Este,Aprobado
101,33,2,4,PRM100,Reparacion,Sur,Sur,Aprobado
101,33,2,4,MDC162,Reparacion,Sur,Sur,Espera
101,33,2,4,PMT067,Reparacion,CABA,CABA,Espera
101,33,2,4,JXG985,Remolque,Oeste,Sur,Espera
101,33,2,4,SRC302,Remolque,CABA,Este,Aprobado
101,33,2,4,ZYC019,Reparacion,Norte,Norte,Aprobado
102,23,9,5,HFR814,Reparacion,Sur,Sur,Espera
102,23,9,5,ZPD812,Remolque,Sur,Norte,Aprobado
102,23,9,5,HUX627,Remolque,Oeste,Norte,Espera
102,23,9,5,RMX589,Reparacion,Este,Este,Espera
102,23,9,5,IBJ411,Remolque,Oeste,Oeste,Aprobado
102,23,9,5,CKU271,Remolque,Este,Sur,Aprobado
102,23,9,5,MPO149,Reparacion,Este,Este,Aprobado
102,23,9,5,UXN727,Reparacion,Oeste,Oeste,Espera
102,23,9,5,GEI081,Reparacion,Oeste,Oeste,Aprobado
102,23,9,5,UQS146,Remolque,Norte,Este,Aprobado
102,23,9,5,WHQ775,Reparacion,Sur,Sur,Aprobado
102,23,9,5,RYL068,Remolque,Oeste,Este,Espera
102,23,9,5,KDW248,Remolque,CABA,Norte,Aprobado
102,23,9,5,VXS850,Reparacion,Norte,Norte,Aprobado
102,23,9,5,ZGK816,Remolque,Sur,Norte,Espera
102,23,9,5,AOY818,Remolque,Norte,CABA,Espera
102,23,9,5,ZCS732,Reparacion,Norte,Norte,Espera
102,23,9,5,SJC725,Reparacion,Este,Este,Espera
102,23,9,5,KLT657,Remolque,CABA,CABA,Aprobado
102,23,9,5,MVO714,Remolque,Norte,Este,Aprobado
102,23,9,5,YYW314,Reparacion,Sur,Sur,Espera
102,23,9,5,MMR968,Remolque,Norte,Este,Aprobado
102,23,9,5,UXF894,Reparacion,Sur,Sur,Espera
102,23,9,5,GML976,Reparacion,Norte,Norte,Aprobado
103,20,7,0,ENI927,Reparacion,Este,Este,Aprobado
103,20,7,0,FYK877,Reparacion,Sur,Sur,Aprobado
103,20,7,0,DLW657,Reparacion,Oeste,Oeste,Espera
103,20,7,0,CRK181,Reparacion,Norte,Norte,Aprobado
103,20,7,0,HUX284,Remolque,CABA,Oeste,Aprobado
103,20,7,0,VPT994,Remolque,Oeste,Sur,Aprobado
103,20,7,0,WYQ153,Remolque,Oeste,Oeste,Aprobado
103,20,7,0,RJN262,Reparacion,CABA,CABA,Aprobado
103,20,7,0,FSJ767,Remolque,Sur,Este,Aprobado
103,20,7,0,FQT272,Remolque,Sur,Norte,Espera
103,20,7,0,HBN920,Reparacion,Sur,Sur,Aprobado
103,20,7,0,GUV838,Reparacion,CABA,CABA,Aprobado
103,20,7,0,EMU858,Remolque,Sur,Norte,Espera
103,20,7,0,STF401,Remolque,Sur,Oeste,Aprobado
103,20,7,0,ZAC391,Remolque,Oeste,Sur,Espera
103,20,7,0,KYQ448,Remolque,Norte,CABA,Espera
103,20,7,0,MJZ497,Remolque,Este,Oeste,Espera
103,20,7,0,DPU961,Reparacion,Sur,Sur,Espera
103,20,7,0,SEH185,Reparacion,CABA,CABA,Espera
103,20,7,0,TLT192,Remolque,CABA,Oeste,Aprobado
103,20,7,0,AFO369,Reparacion,Este,Este,Aprobado
103,20,7,0,WSL875,Remolque,Norte,Oeste,Espera
103,20,7,0,AFT033,Remolque,CABA,Este,Espera
103,20,7,0,AVF970,Remolque,Sur,Sur,Aprobado
103,20,7,0,PBB638,Reparacion,Oeste,Oeste,Espera
103,20,7,0,RUY524,Remolque,Este,Norte,Espera
103,20,7,0,IXY492,Reparacion,Norte,Norte,Aprobado
103,20,7,0,MBK247,Remolque,Sur,Norte,Aprobado
103,20,7,0,FRP942,Reparacion,Norte,Norte,Aprobado
103,20,7,0,WRW514,Remolque,Norte,Norte,Espera
103,20,7,0,AVF707,Reparacion,Sur,Sur,Aprobado
103,20,7,0,WRD479,Remolque,Norte,Oeste,Espera
103,20,7,0,VTW758,Remolque,Sur,Norte,Espera
103,20,7,0,DIG881,Remolque,Sur,Norte,Aprobado
103,20,7,0,NVJ642,Remolque,Sur,Norte,Aprobado
103,20,7,0,TXL488,Remolque,Oeste,Norte,Aprobado
103,20,7,0,AZU572,Reparacion,Oeste,Oeste,Aprobado
103,20,7,0,ZAM785,Reparacion,Norte,Norte,Espera
103,20,7,0,DVR618,Reparacion,Oeste,Oeste,Aprobado
103,20,7,0,RBQ533,Remolque,Norte,Este,Aprobado
103,20,7,0,XCH400,Reparacion,CABA,CABA,Espera
103,20,7,0,TAT199,Reparacion,CABA,CABA,Aprobado
103,20,7,0,XYS720,Remolque,Oeste,Este,Aprobado
103,20,7,0,YEO858,Remolque,Oeste,Este,Espera
103,20,7,0,GKB787,Reparacion,Este,Este,Espera
103,20,7,0,TRG462,Remolque,Este,Sur,Aprobado
103,20,7,0,CRE698,Remolque,CABA,Norte,Espera
103,20,7,0,HNH363,Remolque,Oeste,Este,Espera
103,20,7,0,XJY305,Remolque,CABA,Oeste,Espera
103,20,7,0,DOB709,Reparacion,Norte,Norte,Aprobado
103,20,7,0,MGX351,Remolque,Oeste,CABA,Aprobado
103,20,7,0,EEL667,Remolque,Norte,Norte,Aprobado
103,20,7,0,QLG697,Remolque,Sur,Sur,Aprobado
103,20,7,0,AXD659,Remolque,Este,Oeste,Aprobado
103,20,7,0,THC858,Reparacion,Oeste,Oeste,Aprobado
103,20,7,0,OBR744,Reparacion,Oeste,Oeste,Aprobado
103,20,7,0,PVU002,Reparacion,Sur,Sur,Aprobado
103,20,7,0,ZYC443,Reparacion,Este,Este,Espera
103,20,7,0,ZCQ972,Remolque,Este,Norte,Aprobado
104,39,8,1,IIC441,Remolque,Este,Sur,Aprobado
104,39,8,1,LXB131,Remolque,Oeste,Sur,Aprobado
104,39,8,1,OOV282,Remolque,CABA,Norte,Espera
104,39,8,1,TMQ431,Remolque,Este,Oeste,Aprobado
104,39,8,1,GWM455,Reparacion,Norte,Norte,Espera
104,39,8,1,YNW275,Remolque,CABA,Oeste,Aprobado
104,39,8,1,UFB900,Reparacion,Oeste,Oeste,Espera
104,39,8,1,NMJ618,Reparacion,Norte,Norte,Espera
104,39,8,1,XGY129,Remolque,Sur,Sur,Espera
104,39,8,1,EJE548,Reparacion,Este,Este,Aprobado
104,39,8,1,RNM304,Reparacion,Norte,Norte,Aprobado
104,39,8,1,WZD006,Reparacion,Norte,Norte,Espera
104,39,8,1,AGL083,Remolque,Este,Norte,Espera
104,39,8,1,VKL750,Remolque,Norte,CABA,Aprobado
104,39,8,1,IRC249,Remolque,CABA,Oeste,Espera
104,39,8,1,VLV226,Remolque,Oeste,Sur,Espera
104,39,8,1,MYB237,Remolque,Sur,Norte,Aprobado
104,39,8,1,EFX567,Reparacion,Sur,Sur,Aprobado
104,39,8,1,FRJ753,Reparacion,Sur,Sur,Espera
104,39,8,1,EPE363,Reparacion,Este,Este,Espera
104,39,8,1,FVT422,Reparacion,Sur,Sur,Aprobado
104,39,8,1,SNV778,Remolque,Sur,Sur,Espera
104,39,8,1,NQC757,Reparacion,Sur,Sur,Espera
104,39,8,1,SYN120,Remolque,Oeste,Norte,Espera
104,39,8,1,EYQ460,Remolque,Oeste,Este,Aprobado
104,39,8,1,WGJ050,Reparacion,CABA,CABA,Aprobado
104,39,8,1,SCV913,Remolque,Este,Este,Aprobado
104,39,8,1,CBH306,Remolque,Sur,Norte,Espera
104,39,8,1,IKP573,Reparacion,Oeste,Oeste,Aprobado
105,50,13,2,TIX825,Reparacion,Oeste,Oeste,Espera
105,50,13,2,HNA534,Remolque,Sur,Sur,Espera
105,50,13,2,PYA096,Remolque,CABA,Oeste,Aprobado
105,50,13,2,ECK484,Remolque,CABA,Norte,Espera
105,50,13,2,IZV612,Remolque,Este,Oeste,Aprobado
105,50,13,2,SZU852,Remolque,Este,Oeste,Espera
105,50,13,2,ZTQ182,Reparacion,Este,Este,Espera
105,50,13,2,MUT344,Reparacion,Este,Este,Aprobado
105,50,13,2,OWT500,Remolque,Sur,Norte,Aprobado
105,50,13,2,JJW352,Reparacion,Sur,Sur,Espera
105,50,13,2,ODU311,Remolque,Norte,Este,Aprobado
105,50,13,2,DGG486,Remolque,Sur,Oeste,Espera
105,50,13,2,RRH091,Remolque,Norte,CABA,Espera
105,50,13,2,KXJ957,Remolque,Este,Este,Espera
105,50,13,2,SDT227,Remolque,Oeste,Oeste,Aprobado
105,50,13,2,LUG430,Reparacion,Este,Este,Espera
105,50,13,2,ZJL608,Remolque,Norte,Norte,Espera
105,50,13,2,HRC991,Reparacion,Norte,Norte,Aprobado
105,50,13,2,NTX063,Remolque,Oeste,Norte,Aprobado
105,50,13,2,RPT766,Reparacion,Este,Este,Aprobado
105,50,13,2,ZZS478,Reparacion,Norte,Norte,Espera
105,50,13,2,ZAL829,Reparacion,Norte,Norte,Espera
105,50,13,2,GHL255,Reparacion,Sur,Sur,Aprobado
105,50,13,2,XCS695,Remolque,Oeste,Oeste,Espera
105,50,13,2,IGA598,Reparacion,Norte,Norte,Espera
105,50,13,2,VWE276,Remolque,Oeste,Este,Espera
105,50,13,2,PMD530,Reparacion,Este,Este,Espera
105,50,13,2,BUN487,Remolque,CABA,Norte,Aprobado
105,50,13,2,XRN720,Remolque,Norte,Sur,Aprobado
105,50,13,2,LPH669,Remolque,Norte,Norte,Aprobado
105,50,13,2,THO648,Remolque,Este,Este,Aprobado
105,50,13,2,SWB833,Reparacion,Norte,Norte,Aprobado
105,50,13,2,QVK248,Remolque,Norte,CABA,Espera
105,50,13,2,SGU482,Remolque,Este,Sur,Aprobado
105,50,13,2,KDD976,Reparacion,Norte,Norte,Aprobado
105,50,13,2,BXZ382,Reparacion,Este,Este,Aprobado
105,50,13,2,GFP800,Remolque,Este,Oeste,Espera
105,50,13,2,QAL753,Reparacion,Norte,Norte,Aprobado
105,50,13,2,UBH229,Reparacion,Oeste,Oeste,Aprobado
105,50,13,2,XVF559,Reparacion,Norte,Norte,Espera
105,50,13,2,SGN314,Reparacion,Este,Este,Espera
105,50,13,2,HCB889,Reparacion,CABA,CABA,Espera
105,50,13,2,LLM985,Reparacion,Este,Este,Espera
105,50,13,2,MLO526,Reparacion,Oeste,Oeste,Espera
105,50,13,2,BHK217,Remolque,CABA,Sur,Espera
105,50,13,2,WMZ750,Reparacion,Oeste,Oeste,Espera
105,50,13,2,BAG014,Remolque,Oeste,CABA,Espera
105,50,13,2,FVN828,Remolque,Norte,Oeste,Espera
106,36,1,3,AED692,Remolque,Oeste,Oeste,Aprobado
106,36,1,3,DRF232,Reparacion,CABA,CABA,Aprobado
106,36,1,3,IWX872,Remolque,Este,CABA,Aprobado
106,36,1,3,HDP587,Remolque,Sur,Norte,Espera
106,36,1,3,KNW107,Remolque,Este,Sur,Aprobado
106,36,1,3,GZO700,Reparacion,Norte,Norte,Espera
106,36,1,3,LNQ015,Reparacion,Este,Este,Espera
106,36,1,3,QXA635,Remolque,Norte,Norte,Espera
106,36,1,3,URM392,Remolque,CABA,Oeste,Espera
106,36,1,3,ATA824,Reparacion,Norte,Norte,Aprobado
106,36,1,3,OQN394,Remolque,Este,Norte,Aprobado
106,36,1,3,HGR952,Remolque,Norte,Oeste,Espera
106,36,1,3,GZN118,Reparacion,Sur,Sur,Aprobado
106,36,1,3,UOP731,Remolque,Este,Sur,Aprobado
106,36,1,3,MUC323,Reparacion,CABA,CABA,Aprobado
106,36,1,3,LZF501,Remolque,CABA,Este,Aprobado
106,36,1,3,QSU911,Reparacion,CABA,CABA,Aprobado
106,36,1,3,XWT687,Remolque,Este,Norte,Espera
106,36,1,3,PCP040,Reparacion,Oeste,Oeste,Aprobado
106,36,1,3,DHU702,Reparacion,Norte,Norte,Espera
106,36,1,3,ANG240,Reparacion,Sur,Sur,Espera
106,36,1,3,SAP924,Reparacion,Norte,Norte,Aprobado
106,36,1,3,BIR485,Remolque,Este,Norte,Aprobado
106,36,1,3,SBY629,Remolque,Oeste,CABA,Aprobado
106,36,1,3,NGV435,Reparacion,Sur,Sur,Espera
106,36,1,3,CCK272,Reparacion,CABA,CABA,Espera
106,36,1,3,BGW818,Remolque,Norte,Norte,Espera
106,36,1,3,DQJ209,Remolque,Norte,Este,Aprobado
106,36,1,3,GNK315,Reparacion,Norte,Norte,Espera
106,36,1,3,KEC101,Reparacion,Sur,Sur,Aprobado
106,36,1,3,HLH860,Remolque,Oeste,Este,Aprobado
106,36,1,3,JAM615,Reparacion,Sur,Sur,Espera
106,36,1,3,ZEC171,Reparacion,Norte,Norte,Aprobado
106,36,1,3,BTC046,Remolque,CABA,Este,Espera
106,36,1,3,UJI941,Remolque,Oeste,CABA,Espera
106,36,1,3,TFW115,Reparacion,CABA,CABA,Aprobado
106,36,1,3,KPS002,Reparacion,CABA,CABA,Aprobado
106,36,1,3,SIK840,Remolque,Sur,CABA,Espera
106,36,1,3,HEU713,Reparacion,Norte,Norte,Espera
106,36,1,3,JLJ450,Remolque,Este,Oeste,Espera
106,36,1,3,QOU027,Reparacion,Oeste,Oeste,Espera
106,36,1,3,LJR692,Remolque,Norte,Sur,Espera
106,36,1,3,WJC139,Remolque,Este,Este,Espera
106,36,1,3,ANX551,Remolque,Este,Norte,Espera
106,36,1,3,URT114,Remolque,CABA,Oeste,Aprobado
106,36,1,3,KOX053,Reparacion,CABA,CABA,Espera
106,36,1,3,QPJ047,Reparacion,Este,Este,Espera
106,36,1,3,WSP782,Reparacion,Sur,Sur,Aprobado
106,36,1,3,TKC757,Remolque,Sur,Sur,Espera
106,36,1,3,PTF891,Remolque,Este,Norte,Espera
106,36,1,3,MTX216,Reparacion,Este,Este,Espera
106,36,1,3,ERW332,Remolque,Oeste,Sur,Aprobado
106,36,1,3,HUX585,Remolque,Norte,Sur,Aprobado
106,36,1,3,YGQ009,Reparacion,Este,Este,Espera
106,36,1,3,NCS921,Remolque,Sur,CABA,Aprobado
106,36,1,3,RNN450,Remolque,CABA,CABA,Espera
106,36,1,3,ZAX712,Reparacion,Este,Este,Aprobado
106,36,1,3,FEH028,Remolque,Oeste,Sur,Espera
106,36,1,3,CLV316,Reparacion,Este,Este,Espera
106,36,1,3,PMN572,Remolque,CABA,Sur,Aprobado
106,36,1,3,ZXT545,Reparacion,Este,Este,Espera
106,36,1,3,GZQ201,Remolque,Oeste,CABA,Espera
106,36,1,3,MIH079,Reparacion,Norte,Norte,Aprobado
106,36,1,3,NOC497,Reparacion,Sur,Sur,Espera
106,36,1,3,UBR516,Reparacion,CABA,CABA,Aprobado
106,36,1,3,OVY334,Remolque,Oeste,CABA,Aprobado
106,36,1,3,VBZ238,Remolque,Norte,Norte,Espera
106,36,1,3,NJP665,Reparacion,Sur,Sur,Aprobado
106,36,1,3,DCE673,Reparacion,Este,Este,Aprobado
106,36,1,3,TJZ817,Remolque,Este,Norte,Espera
106,36,1,3,FVR022,Reparacion,CABA,CABA,Aprobado
106,36,1,3,AUM634,Remolque,Norte,Oeste,Espera
106,36,1,3,VEQ693,Remolque,CABA,Norte,Aprobado
106,36,1,3,VIU639,Reparacion,Oeste,Oeste,Espera
106,36,1,3,LRM145,Reparacion,Norte,Norte,Aprobado
106,36,1,3,MGA992,Remolque,CABA,Este,Aprobado
106,36,1,3,ZIR260,Reparacion,Este,Este,Aprobado
106,36,1,3,UGO746,Reparacion,Este,Este,Espera
106,36,1,3,VFR948,Remolque,Norte,Norte,Aprobado
106,36,1,3,AYA088,Remolque,Sur,Sur,Espera
106,36,1,3,KOI011,Reparacion,Oeste,Oeste,Espera
106,36,1,3,HMZ235,Remolque,Oeste,Norte,Espera
106,36,1,3,HHV644,Remolque,Norte,Oeste,Espera
106,36,1,3,FAF468,Remolque,Norte,Norte,Espera
106,36,1,3,EZC946,Reparacion,Sur,Sur,Espera
106,36,1,3,RLZ025,Reparacion,Este,Este,Aprobado
106,36,1,3,EJX051,Remolque,Sur,Oeste,Espera
106,36,1,3,PJB544,Reparacion,Oeste,Oeste,Aprobado
106,36,1,3,UKT539,Remolque,Sur,Este,Espera
106,36,1,3,SWZ289,Reparacion,Sur,Sur,Aprobado
106,36,1,3,YPK104,Remolque,Este,Sur,Aprobado
106,36,1,3,TKC374,Reparacion,Este,Este,Aprobado
106,36,1,3,NSK180,Reparacion,CABA,CABA,Espera
106,36,1,3,PDV232,Remolque,Este,Oeste,Aprobado
106,36,1,3,SUH291,Remolque,Este,Este,Aprobado
106,36,1,3,TXG198,Remolque,Este,Oeste,Aprobado
107,35,12,7,DNP013,Reparacion,CABA,CABA,Espera
107,35,12,7,VDX131,Remolque,Norte,Este,Espera
107,35,12,7,MZI627,Reparacion,Norte,Norte,Espera
107,35,12,7,CBW274,Remolque,Norte,Este,Aprobado
107,35,12,7,KXE778,Reparacion,Este,Este,Espera
107,35,12,7,MYJ171,Reparacion,Este,Este,Aprobado
107,35,12,7,ZXZ939,Remolque,Sur,Oeste,Espera
107,35,12,7,CKZ238,Reparacion,Sur,Sur,Aprobado
107,35,12,7,IWN301,Reparacion,CABA,CABA,Aprobado
